C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_39_887.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_39_887.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_39_887.jpg,0,0.9201598,0,30.18168
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_39_953.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_39_953.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_39_953.jpg,0,1,0,30.18822
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_030.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_030.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_030.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_103.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_103.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_103.jpg,-0.05,1,0,30.18973
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_175.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_175.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_175.jpg,-0.2,1,0,30.17978
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_242.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_242.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_242.jpg,-0.4,1,0,30.15751
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_311.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_311.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_311.jpg,0,1,0,30.1874
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_380.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_380.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_380.jpg,0,1,0,30.18978
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_452.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_452.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_452.jpg,0,1,0,30.19018
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_526.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_526.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_526.jpg,0,1,0,30.19028
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_598.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_598.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_598.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_668.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_668.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_668.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_741.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_741.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_741.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_808.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_808.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_808.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_877.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_877.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_877.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_40_946.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_40_946.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_40_946.jpg,-0.15,1,0,30.18424
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_017.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_017.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_017.jpg,-0.35,1,0,30.16348
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_088.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_088.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_088.jpg,0,1,0,30.18912
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_161.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_161.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_161.jpg,0,1,0,30.18963
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_233.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_233.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_233.jpg,0,1,0,30.19007
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_304.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_304.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_304.jpg,0,1,0,30.18965
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_375.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_375.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_375.jpg,0,1,0,30.1891
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_447.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_447.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_447.jpg,0.2,1,0,30.1793
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_521.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_521.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_521.jpg,0,1,0,30.18888
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_588.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_588.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_588.jpg,0,1,0,30.18973
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_655.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_655.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_655.jpg,0,1,0,30.19034
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_725.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_725.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_725.jpg,0,1,0,30.19027
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_794.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_794.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_794.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_862.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_862.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_862.jpg,0,1,0,30.19033
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_41_934.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_41_934.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_41_934.jpg,0,1,0,30.19019
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_005.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_005.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_005.jpg,0,1,0,30.19028
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_077.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_077.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_077.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_145.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_145.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_145.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_214.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_214.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_214.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_282.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_282.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_282.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_352.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_352.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_352.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_422.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_422.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_422.jpg,-0.15,1,0,30.18424
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_493.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_493.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_493.jpg,-0.3,1,0,30.1693
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_563.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_563.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_563.jpg,0,1,0,30.18987
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_636.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_636.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_636.jpg,0,1,0,30.19011
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_708.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_708.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_708.jpg,0,1,0,30.19025
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_781.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_781.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_781.jpg,0,1,0,30.19028
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_856.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_856.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_856.jpg,0,1,0,30.19028
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_923.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_923.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_923.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_42_990.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_42_990.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_42_990.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_058.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_058.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_058.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_126.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_126.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_126.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_201.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_201.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_201.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_271.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_271.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_271.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_344.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_344.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_344.jpg,-0.1,1,0,30.18768
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_413.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_413.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_413.jpg,-0.25,1,0,30.17475
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_488.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_488.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_488.jpg,0,1,0,30.19015
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_560.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_560.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_560.jpg,0,1,0,30.19022
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_630.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_630.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_630.jpg,0,1,0,30.19028
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_704.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_704.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_704.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_780.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_780.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_780.jpg,0,1,0,30.19028
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_855.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_855.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_855.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_43_929.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_43_929.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_43_929.jpg,0,1,0,30.19034
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_001.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_001.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_001.jpg,0,1,0,30.19028
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_073.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_073.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_073.jpg,-0.15,1,0,30.18425
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_145.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_145.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_145.jpg,-0.35,1,0,30.16348
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_217.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_217.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_217.jpg,0,1,0,30.18953
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_289.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_289.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_289.jpg,0,1,0,30.18997
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_361.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_361.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_361.jpg,0,1,0,30.19024
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_431.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_431.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_431.jpg,0,1,0,30.19027
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_509.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_509.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_509.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_582.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_582.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_582.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_649.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_649.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_649.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_724.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_724.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_724.jpg,0,1,0,30.19032
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_798.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_798.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_798.jpg,0,1,0,30.19028
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_868.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_868.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_868.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_44_936.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_44_936.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_44_936.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_009.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_009.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_009.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_079.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_079.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_079.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_147.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_147.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_147.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_217.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_217.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_217.jpg,-0.2,1,0,30.17977
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_287.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_287.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_287.jpg,0,1,0,30.18452
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_359.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_359.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_359.jpg,0,1,0,30.18979
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_429.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_429.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_429.jpg,0,1,0,30.19017
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_499.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_499.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_499.jpg,0,1,0,30.19026
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_572.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_572.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_572.jpg,0,1,0,30.19031
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_644.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_644.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_644.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_717.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_717.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_717.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_789.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_789.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_789.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_859.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_859.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_859.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_45_931.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_45_931.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_45_931.jpg,0,1,0,30.1903
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_46_007.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_46_007.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_46_007.jpg,0,1,0,30.19029
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_46_077.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_46_077.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_46_077.jpg,0,1,0,30.19032
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_46_145.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_46_145.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_46_145.jpg,0,0.8722519,0,30.168
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_46_220.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_46_220.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_46_220.jpg,0,0.6236575,0,30.10274
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_46_289.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_46_289.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_46_289.jpg,0,0.4412572,0,30.05608
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_46_357.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_46_357.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_46_357.jpg,0,0.3669172,0,30.01842
C:\Users\91639\Desktop\self_driving_car\IMG\center_2023_11_12_10_16_46_424.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\left_2023_11_12_10_16_46_424.jpg,C:\Users\91639\Desktop\self_driving_car\IMG\right_2023_11_12_10_16_46_424.jpg,-0.15,0.5689141,0,30.05916
